dataset,attack,attack_seed,sampling_seed,cap,nc,bit_accuracy,empty_bins
Road,object_delete_90pct,3,3,1,0.760303044342971,0.7197265625,15
Road,object_delete_90pct,3,4,1,0.7579427407705163,0.7158203125,15
Road,object_delete_90pct,3,5,1,0.7739365678269091,0.7333984375,15
Road,object_delete_90pct,3,6,1,0.7546960564135323,0.705078125,15
Road,object_delete_90pct,3,7,1,0.752863781896838,0.705078125,15
Road,object_delete_90pct,3,8,1,0.7455734187731824,0.701171875,15
Road,object_delete_90pct,3,9,1,0.7380084462105615,0.6953125,15
Road,object_delete_90pct,3,0,3,0.827226471670647,0.7890625,15
Road,object_delete_90pct,3,1,3,0.8253586682266876,0.787109375,15
Road,object_delete_90pct,3,2,3,0.8338828382723137,0.796875,15
Road,object_delete_90pct,3,3,3,0.8285714285714286,0.7890625,15
Road,object_delete_90pct,3,4,3,0.8293555858801988,0.791015625,15
Road,object_delete_90pct,3,5,3,0.8225958192982991,0.7822265625,15
Road,object_delete_90pct,3,6,3,0.819062929478843,0.7802734375,15
Road,object_delete_90pct,3,7,3,0.8196115000322123,0.7802734375,15
Road,object_delete_90pct,3,8,3,0.8212209069672677,0.7841796875,15
Road,object_delete_90pct,3,9,3,0.8326156262008774,0.796875,15
Road,object_delete_90pct,3,0,5,0.8386117940529042,0.80078125,15
Road,object_delete_90pct,3,1,5,0.8445274907393114,0.8076171875,15
Road,object_delete_90pct,3,2,5,0.840710738869035,0.802734375,15
Road,object_delete_90pct,3,3,5,0.8443771981125964,0.806640625,15
Road,object_delete_90pct,3,4,5,0.840314712819688,0.8017578125,15
Road,object_delete_90pct,3,5,5,0.8438653757878681,0.806640625,15
Road,object_delete_90pct,3,6,5,0.849344847874097,0.8125,15
Road,object_delete_90pct,3,7,5,0.8441206563872742,0.806640625,15
Road,object_delete_90pct,3,8,5,0.8404517769497887,0.802734375,15
Road,object_delete_90pct,3,9,5,0.843204815705593,0.8056640625,15
Road,object_delete_90pct,3,0,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,1,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,2,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,3,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,4,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,5,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,6,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,7,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,8,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,9,10,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,0,1000000,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,1,1000000,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,2,1000000,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,3,1000000,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,4,1000000,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,5,1000000,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,6,1000000,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,7,1000000,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,8,1000000,0.8519195215310214,0.814453125,15
Road,object_delete_90pct,3,9,1000000,0.8519195215310214,0.814453125,15
Road,vertex_delete_50pct,4,0,1,0.6495807659426053,0.6005859375,0
Road,vertex_delete_50pct,4,1,1,0.656013688703006,0.5986328125,0
Road,vertex_delete_50pct,4,2,1,0.6546241526467179,0.5927734375,0
Road,vertex_delete_50pct,4,3,1,0.6039396689343972,0.55078125,0
Road,vertex_delete_50pct,4,4,1,0.6358286521275289,0.5751953125,0
Road,vertex_delete_50pct,4,5,1,0.6385246500851477,0.5927734375,0
Road,vertex_delete_50pct,4,6,1,0.6468772561327574,0.59375,0
Road,vertex_delete_50pct,4,7,1,0.6718699228574173,0.6181640625,0
Road,vertex_delete_50pct,4,8,1,0.6638669916137154,0.6123046875,0
Road,vertex_delete_50pct,4,9,1,0.6585199931541738,0.59765625,0
Road,vertex_delete_50pct,4,0,3,0.6955904296300722,0.6435546875,0
Road,vertex_delete_50pct,4,1,3,0.6636359237528667,0.6142578125,0
Road,vertex_delete_50pct,4,2,3,0.7054231936122938,0.65625,0
Road,vertex_delete_50pct,4,3,3,0.6945292079305903,0.642578125,0
Road,vertex_delete_50pct,4,4,3,0.6782974396303997,0.626953125,0
Road,vertex_delete_50pct,4,5,3,0.6855337005269868,0.6318359375,0
Road,vertex_delete_50pct,4,6,3,0.696035717793675,0.6435546875,0
Road,vertex_delete_50pct,4,7,3,0.694083338300329,0.642578125,0
Road,vertex_delete_50pct,4,8,3,0.6957639274971821,0.64453125,0
Road,vertex_delete_50pct,4,9,3,0.7009986021642622,0.6513671875,0
Road,vertex_delete_50pct,4,0,5,0.7018731852237783,0.6572265625,0
Road,vertex_delete_50pct,4,1,5,0.7134326703447267,0.666015625,0
Road,vertex_delete_50pct,4,2,5,0.7179686115723063,0.666015625,0
Road,vertex_delete_50pct,4,3,5,0.7324651030080519,0.6865234375,0
Road,vertex_delete_50pct,4,4,5,0.7209727654499785,0.673828125,0
Road,vertex_delete_50pct,4,5,5,0.7079500621901186,0.658203125,0
Road,vertex_delete_50pct,4,6,5,0.7294989734568325,0.6826171875,0
Road,vertex_delete_50pct,4,7,5,0.7145555909951028,0.6689453125,0
Road,vertex_delete_50pct,4,8,5,0.7183678181568501,0.67578125,0
Road,vertex_delete_50pct,4,9,5,0.6806099572186133,0.6298828125,0
Road,vertex_delete_50pct,4,0,10,0.8047360929208474,0.7509765625,0
Road,vertex_delete_50pct,4,1,10,0.7883607074442617,0.728515625,0
Road,vertex_delete_50pct,4,2,10,0.7988312169233956,0.736328125,0
Road,vertex_delete_50pct,4,3,10,0.7890679455995734,0.7265625,0
Road,vertex_delete_50pct,4,4,10,0.8004719561162704,0.7421875,0
Road,vertex_delete_50pct,4,5,10,0.7963939137275053,0.7333984375,0
Road,vertex_delete_50pct,4,6,10,0.796357438383695,0.73828125,0
Road,vertex_delete_50pct,4,7,10,0.7873408537003652,0.73046875,0
Road,vertex_delete_50pct,4,8,10,0.7845460290227264,0.71875,0
Road,vertex_delete_50pct,4,9,10,0.7962775715882576,0.736328125,0
Road,vertex_delete_50pct,4,0,1000000,0.8747264910590731,0.8447265625,0
Road,vertex_delete_50pct,4,1,1000000,0.8747264910590731,0.8447265625,0
Road,vertex_delete_50pct,4,2,1000000,0.8747264910590731,0.8447265625,0
Road,vertex_delete_50pct,4,3,1000000,0.8747264910590731,0.8447265625,0
Road,vertex_delete_50pct,4,4,1000000,0.8747264910590731,0.8447265625,0
Road,vertex_delete_50pct,4,5,1000000,0.8747264910590731,0.8447265625,0
Road,vertex_delete_50pct,4,6,1000000,0.8747264910590731,0.8447265625,0
Road,vertex_delete_50pct,4,7,1000000,0.8747264910590731,0.8447265625,0
Road,vertex_delete_50pct,4,8,1000000,0.8747264910590731,0.8447265625,0
Road,vertex_delete_50pct,4,9,1000000,0.8747264910590731,0.8447265625,0
Road,object_delete_90pct,4,0,1,0.7379644433111392,0.69140625,0
Road,object_delete_90pct,4,1,1,0.7322698110799573,0.6884765625,0
Road,object_delete_90pct,4,2,1,0.7314365571442931,0.685546875,0
Road,object_delete_90pct,4,3,1,0.7251217444308166,0.6806640625,0
Road,object_delete_90pct,4,4,1,0.7172083066320696,0.669921875,0
Road,object_delete_90pct,4,5,1,0.7260581890090908,0.6826171875,0
Road,object_delete_90pct,4,6,1,0.738586415699002,0.689453125,0
Road,object_delete_90pct,4,7,1,0.7092947323819144,0.6640625,0
Road,object_delete_90pct,4,8,1,0.7146708891617548,0.6708984375,0
Road,object_delete_90pct,4,9,1,0.7283630227311315,0.6796875,0
Road,object_delete_90pct,4,0,3,0.7851186044947526,0.7451171875,0
Road,object_delete_90pct,4,1,3,0.7895017123943003,0.7548828125,0
Road,object_delete_90pct,4,2,3,0.8030712729190075,0.76953125,0
Road,object_delete_90pct,4,3,3,0.7772310840702349,0.740234375,0
Road,object_delete_90pct,4,4,3,0.7805940866899364,0.7412109375,0
Road,object_delete_90pct,4,5,3,0.8006838894032171,0.763671875,0
Road,object_delete_90pct,4,6,3,0.7835387550081025,0.744140625,0
Road,object_delete_90pct,4,7,3,0.7936710226396345,0.7548828125,0
Road,object_delete_90pct,4,8,3,0.7835387550081025,0.744140625,0
Road,object_delete_90pct,4,9,3,0.7771239081558686,0.7392578125,0
Road,object_delete_90pct,4,0,5,0.8292519504369388,0.7958984375,0
Road,object_delete_90pct,4,1,5,0.8341684639770788,0.8017578125,0
Road,object_delete_90pct,4,2,5,0.8363579239459891,0.8056640625,0
Road,object_delete_90pct,4,3,5,0.8425770149516875,0.8115234375,0
Road,object_delete_90pct,4,4,5,0.8336460092245187,0.8037109375,0
Road,object_delete_90pct,4,5,5,0.8351408967715074,0.8037109375,0
Road,object_delete_90pct,4,6,5,0.8369633939007995,0.8046875,0
Road,object_delete_90pct,4,7,5,0.8382222027046452,0.8076171875,0
Road,object_delete_90pct,4,8,5,0.8320749551278781,0.7978515625,0
Road,object_delete_90pct,4,9,5,0.8381555393230593,0.806640625,0
Road,object_delete_90pct,4,0,10,0.8879045860653888,0.8603515625,0
Road,object_delete_90pct,4,1,10,0.891919651317378,0.865234375,0
Road,object_delete_90pct,4,2,10,0.8912301114761418,0.8642578125,0
Road,object_delete_90pct,4,3,10,0.8858468669932229,0.857421875,0
Road,object_delete_90pct,4,4,10,0.888097492455136,0.8603515625,0
Road,object_delete_90pct,4,5,10,0.8882919217324227,0.8603515625,0
Road,object_delete_90pct,4,6,10,0.887023732068142,0.859375,0
Road,object_delete_90pct,4,7,10,0.8856495658951118,0.857421875,0
Road,object_delete_90pct,4,8,10,0.8907337387831413,0.86328125,0
Road,object_delete_90pct,4,9,10,0.8869634501938356,0.8603515625,0
Road,object_delete_90pct,4,0,1000000,0.8894254707194191,0.86328125,0
Road,object_delete_90pct,4,1,1000000,0.8894254707194191,0.86328125,0
Road,object_delete_90pct,4,2,1000000,0.8894254707194191,0.86328125,0
Road,object_delete_90pct,4,3,1000000,0.8894254707194191,0.86328125,0
Road,object_delete_90pct,4,4,1000000,0.8894254707194191,0.86328125,0
Road,object_delete_90pct,4,5,1000000,0.8894254707194191,0.86328125,0
Road,object_delete_90pct,4,6,1000000,0.8894254707194191,0.86328125,0
Road,object_delete_90pct,4,7,1000000,0.8894254707194191,0.86328125,0
Road,object_delete_90pct,4,8,1000000,0.8894254707194191,0.86328125,0
Road,object_delete_90pct,4,9,1000000,0.8894254707194191,0.86328125,0
Road,vertex_delete_50pct,5,0,1,0.6402359112836018,0.5888671875,0
Road,vertex_delete_50pct,5,1,1,0.6369282061842901,0.5869140625,0
Road,vertex_delete_50pct,5,2,1,0.6550671300079984,0.599609375,0
Road,vertex_delete_50pct,5,3,1,0.6409474789822258,0.5830078125,0
Road,vertex_delete_50pct,5,4,1,0.6549887690167787,0.5986328125,0
Road,vertex_delete_50pct,5,5,1,0.6332475868613036,0.5869140625,0
Road,vertex_delete_50pct,5,6,1,0.6566464781720134,0.60546875,0
Road,vertex_delete_50pct,5,7,1,0.6570405958130602,0.6044921875,0
Road,vertex_delete_50pct,5,8,1,0.6807774886402931,0.6279296875,0
Road,vertex_delete_50pct,5,9,1,0.6530451966942992,0.6044921875,0
Road,vertex_delete_50pct,5,0,3,0.687040434218375,0.642578125,0
Road,vertex_delete_50pct,5,1,3,0.6612251949760614,0.6142578125,0
Road,vertex_delete_50pct,5,2,3,0.6895152876862637,0.6337890625,0
Road,vertex_delete_50pct,5,3,3,0.6946527604080024,0.640625,0
Road,vertex_delete_50pct,5,4,3,0.6619398586415441,0.6083984375,0
Road,vertex_delete_50pct,5,5,3,0.683378492906486,0.6376953125,0
Road,vertex_delete_50pct,5,6,3,0.6753468928681654,0.6259765625,0
Road,vertex_delete_50pct,5,7,3,0.6999398538843062,0.650390625,0
Road,vertex_delete_50pct,5,8,3,0.6690945854169849,0.615234375,0
Road,vertex_delete_50pct,5,9,3,0.6809329811153533,0.6318359375,0
Road,vertex_delete_50pct,5,0,5,0.730573522498275,0.6806640625,0
Road,vertex_delete_50pct,5,1,5,0.6928634126228117,0.6474609375,0
Road,vertex_delete_50pct,5,2,5,0.7319918941302609,0.681640625,0
Road,vertex_delete_50pct,5,3,5,0.7282901630760418,0.6875,0
Road,vertex_delete_50pct,5,4,5,0.7301431227862721,0.68359375,0
Road,vertex_delete_50pct,5,5,5,0.7065319653678102,0.6611328125,0
Road,vertex_delete_50pct,5,6,5,0.7243339438436847,0.677734375,0
Road,vertex_delete_50pct,5,7,5,0.7313659924389532,0.6806640625,0
Road,vertex_delete_50pct,5,8,5,0.7018621293108177,0.6513671875,0
Road,vertex_delete_50pct,5,9,5,0.7125698194657131,0.6640625,0
Road,vertex_delete_50pct,5,0,10,0.7827936876641307,0.7265625,0
Road,vertex_delete_50pct,5,1,10,0.8002480492023848,0.7412109375,0
Road,vertex_delete_50pct,5,2,10,0.7915025489273094,0.734375,0
Road,vertex_delete_50pct,5,3,10,0.7871772564843919,0.724609375,0
Road,vertex_delete_50pct,5,4,10,0.8004719561162704,0.7421875,0
Road,vertex_delete_50pct,5,5,10,0.8009342052709576,0.744140625,0
Road,vertex_delete_50pct,5,6,10,0.7930394470805663,0.736328125,0
Road,vertex_delete_50pct,5,7,10,0.7990924557486869,0.7392578125,0
Road,vertex_delete_50pct,5,8,10,0.7906896954058296,0.732421875,0
Road,vertex_delete_50pct,5,9,10,0.7929441999294028,0.734375,0
Road,vertex_delete_50pct,5,0,1000000,0.8946976941912128,0.8701171875,0
Road,vertex_delete_50pct,5,1,1000000,0.8946976941912128,0.8701171875,0
Road,vertex_delete_50pct,5,2,1000000,0.8946976941912128,0.8701171875,0
Road,vertex_delete_50pct,5,3,1000000,0.8946976941912128,0.8701171875,0
Road,vertex_delete_50pct,5,4,1000000,0.8946976941912128,0.8701171875,0
Road,vertex_delete_50pct,5,5,1000000,0.8946976941912128,0.8701171875,0
Road,vertex_delete_50pct,5,6,1000000,0.8946976941912128,0.8701171875,0
Road,vertex_delete_50pct,5,7,1000000,0.8946976941912128,0.8701171875,0
Road,vertex_delete_50pct,5,8,1000000,0.8946976941912128,0.8701171875,0
Road,vertex_delete_50pct,5,9,1000000,0.8946976941912128,0.8701171875,0
Road,object_delete_90pct,5,0,1,0.729330326944024,0.6884765625,5
Road,object_delete_90pct,5,1,1,0.7230419994392251,0.6787109375,5
Road,object_delete_90pct,5,2,1,0.7411398358122157,0.697265625,5
Road,object_delete_90pct,5,3,1,0.729330326944024,0.6884765625,5
Road,object_delete_90pct,5,4,1,0.7353976026876895,0.6875,5
Road,object_delete_90pct,5,5,1,0.7273098320775917,0.681640625,5
Road,object_delete_90pct,5,6,1,0.7397011261330628,0.697265625,5
Road,object_delete_90pct,5,7,1,0.7016143002124645,0.654296875,5
Road,object_delete_90pct,5,8,1,0.7278523666755538,0.68359375,5
Road,object_delete_90pct,5,9,1,0.7363855508312082,0.6923828125,5
Road,object_delete_90pct,5,0,3,0.8313598079765427,0.7978515625,5
Road,object_delete_90pct,5,1,3,0.8120798069198286,0.7763671875,5
Road,object_delete_90pct,5,2,3,0.8201130521752048,0.78515625,5
Road,object_delete_90pct,5,3,3,0.8301887258107763,0.796875,5
Road,object_delete_90pct,5,4,3,0.8084393510359024,0.7734375,5
Road,object_delete_90pct,5,5,3,0.8188121891931411,0.7822265625,5
Road,object_delete_90pct,5,6,3,0.8167395497118357,0.783203125,5
Road,object_delete_90pct,5,7,3,0.8238504827405885,0.7900390625,5
Road,object_delete_90pct,5,8,3,0.816659929250042,0.7802734375,5
Road,object_delete_90pct,5,9,3,0.8150266093915419,0.7783203125,5
Road,object_delete_90pct,5,0,5,0.8581761487992671,0.828125,5
Road,object_delete_90pct,5,1,5,0.859185868951332,0.830078125,5
Road,object_delete_90pct,5,2,5,0.8571969679889792,0.826171875,5
Road,object_delete_90pct,5,3,5,0.8569840691898232,0.826171875,5
Road,object_delete_90pct,5,4,5,0.8503308522902577,0.818359375,5
Road,object_delete_90pct,5,5,5,0.8578449887973801,0.826171875,5
Road,object_delete_90pct,5,6,5,0.8503766788122594,0.8193359375,5
Road,object_delete_90pct,5,7,5,0.8530739661000275,0.8212890625,5
Road,object_delete_90pct,5,8,5,0.8439347950599589,0.8125,5
Road,object_delete_90pct,5,9,5,0.8576274445173439,0.826171875,5
Road,object_delete_90pct,5,0,10,0.8736275049872803,0.84375,5
Road,object_delete_90pct,5,1,10,0.8736275049872803,0.84375,5
Road,object_delete_90pct,5,2,10,0.8736275049872803,0.84375,5
Road,object_delete_90pct,5,3,10,0.8736275049872803,0.84375,5
Road,object_delete_90pct,5,4,10,0.8736275049872803,0.84375,5
Road,object_delete_90pct,5,5,10,0.8736275049872803,0.84375,5
Road,object_delete_90pct,5,6,10,0.8729414997735312,0.8427734375,5
Road,object_delete_90pct,5,7,10,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,8,10,0.8736275049872803,0.84375,5
Road,object_delete_90pct,5,9,10,0.8736275049872803,0.84375,5
Road,object_delete_90pct,5,0,1000000,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,1,1000000,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,2,1000000,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,3,1000000,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,4,1000000,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,5,1000000,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,6,1000000,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,7,1000000,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,8,1000000,0.8727340900302981,0.8427734375,5
Road,object_delete_90pct,5,9,1000000,0.8727340900302981,0.8427734375,5
Road,vertex_delete_50pct,6,0,1,0.6342123262167606,0.5859375,0
Road,vertex_delete_50pct,6,1,1,0.6611480065605977,0.60546875,0
Road,vertex_delete_50pct,6,2,1,0.6590475667840833,0.6044921875,0
Road,vertex_delete_50pct,6,3,1,0.6337298810151715,0.578125,0
Road,vertex_delete_50pct,6,4,1,0.6602425769527197,0.6064453125,0
Road,vertex_delete_50pct,6,5,1,0.6191267661020633,0.5703125,0
Road,vertex_delete_50pct,6,6,1,0.6678932169189543,0.6171875,0
Road,vertex_delete_50pct,6,7,1,0.6387578132684907,0.58203125,0
Road,vertex_delete_50pct,6,8,1,0.6556591474175841,0.6005859375,0
Road,vertex_delete_50pct,6,9,1,0.6246499741355875,0.5693359375,0
Road,vertex_delete_50pct,6,0,3,0.6755639965803094,0.6298828125,0
Road,vertex_delete_50pct,6,1,3,0.6761321148610481,0.6279296875,0
Road,vertex_delete_50pct,6,2,3,0.6958854924180335,0.6474609375,0
Road,vertex_delete_50pct,6,3,3,0.6984410425087476,0.6533203125,0
Road,vertex_delete_50pct,6,4,3,0.6885843466339935,0.6416015625,0
Road,vertex_delete_50pct,6,5,3,0.6742905477636002,0.6279296875,0
Road,vertex_delete_50pct,6,6,3,0.7041548477605357,0.65625,0
Road,vertex_delete_50pct,6,7,3,0.7037811867791699,0.65234375,0
Road,vertex_delete_50pct,6,8,3,0.7026836949579263,0.6533203125,0
Road,vertex_delete_50pct,6,9,3,0.6956914481480293,0.646484375,0
Road,vertex_delete_50pct,6,0,5,0.7217333250643174,0.6767578125,0
Road,vertex_delete_50pct,6,1,5,0.7068217754649618,0.66796875,0
Road,vertex_delete_50pct,6,2,5,0.7204980795767749,0.671875,0
Road,vertex_delete_50pct,6,3,5,0.7390956815861145,0.69140625,0
Road,vertex_delete_50pct,6,4,5,0.7073203459227585,0.6591796875,0
Road,vertex_delete_50pct,6,5,5,0.7059605118496537,0.662109375,0
Road,vertex_delete_50pct,6,6,5,0.716746001267258,0.66796875,0
Road,vertex_delete_50pct,6,7,5,0.7163086018595708,0.666015625,0
Road,vertex_delete_50pct,6,8,5,0.7336084881175765,0.6865234375,0
Road,vertex_delete_50pct,6,9,5,0.7074262068652719,0.6630859375,0
Road,vertex_delete_50pct,6,0,10,0.8018721267841916,0.7451171875,0
Road,vertex_delete_50pct,6,1,10,0.790554079645792,0.7333984375,0
Road,vertex_delete_50pct,6,2,10,0.8047949131183075,0.7470703125,0
Road,vertex_delete_50pct,6,3,10,0.8172752981333236,0.76953125,0
Road,vertex_delete_50pct,6,4,10,0.7896046350827334,0.732421875,0
Road,vertex_delete_50pct,6,5,10,0.797434111880535,0.73828125,0
Road,vertex_delete_50pct,6,6,10,0.8138680478060771,0.7685546875,0
Road,vertex_delete_50pct,6,7,10,0.7910225487519088,0.7353515625,0
Road,vertex_delete_50pct,6,8,10,0.8015762439467653,0.748046875,0
Road,vertex_delete_50pct,6,9,10,0.7936658222150214,0.740234375,0
Road,vertex_delete_50pct,6,0,1000000,0.8941174366476805,0.87109375,0
Road,vertex_delete_50pct,6,1,1000000,0.8941174366476805,0.87109375,0
Road,vertex_delete_50pct,6,2,1000000,0.8941174366476805,0.87109375,0
Road,vertex_delete_50pct,6,3,1000000,0.8941174366476805,0.87109375,0
Road,vertex_delete_50pct,6,4,1000000,0.8941174366476805,0.87109375,0
Road,vertex_delete_50pct,6,5,1000000,0.8941174366476805,0.87109375,0
Road,vertex_delete_50pct,6,6,1000000,0.8941174366476805,0.87109375,0
Road,vertex_delete_50pct,6,7,1000000,0.8941174366476805,0.87109375,0
Road,vertex_delete_50pct,6,8,1000000,0.8941174366476805,0.87109375,0
Road,vertex_delete_50pct,6,9,1000000,0.8941174366476805,0.87109375,0
Road,object_delete_90pct,6,0,1,0.6941540215303169,0.6474609375,0
Road,object_delete_90pct,6,1,1,0.7144098386250533,0.669921875,0
Road,object_delete_90pct,6,2,1,0.7144098386250533,0.669921875,0
Road,object_delete_90pct,6,3,1,0.7018321812706588,0.6552734375,0
Road,object_delete_90pct,6,4,1,0.6984467251178345,0.6494140625,0
Road,object_delete_90pct,6,5,1,0.7344174790248033,0.689453125,0
Road,object_delete_90pct,6,6,1,0.7220112813484488,0.6748046875,0
Road,object_delete_90pct,6,7,1,0.709421020058938,0.6591796875,0
Road,object_delete_90pct,6,8,1,0.7167339268898498,0.6640625,0
Road,object_delete_90pct,6,9,1,0.6973841280705306,0.6484375,0
Road,object_delete_90pct,6,0,3,0.7794276794594271,0.736328125,0
Road,object_delete_90pct,6,1,3,0.7885866431198317,0.7470703125,0
Road,object_delete_90pct,6,2,3,0.7629519526783336,0.720703125,0
Road,object_delete_90pct,6,3,3,0.7772104813091653,0.736328125,0
Road,object_delete_90pct,6,4,3,0.7593262504877617,0.71484375,0
Road,object_delete_90pct,6,5,3,0.7515498855905718,0.7109375,0
Road,object_delete_90pct,6,6,3,0.7862878759107121,0.744140625,0
Road,object_delete_90pct,6,7,3,0.7669369104959267,0.7236328125,0
Road,object_delete_90pct,6,8,3,0.7702584371266092,0.728515625,0
Road,object_delete_90pct,6,9,3,0.7702584371266092,0.728515625,0
Road,object_delete_90pct,6,0,5,0.8242041206802253,0.7880859375,0
Road,object_delete_90pct,6,1,5,0.8214839676480579,0.7841796875,0
Road,object_delete_90pct,6,2,5,0.8218131688054837,0.7861328125,0
Road,object_delete_90pct,6,3,5,0.8143450710459553,0.775390625,0
Road,object_delete_90pct,6,4,5,0.816503061033606,0.779296875,0
Road,object_delete_90pct,6,5,5,0.8124509116487346,0.7734375,0
Road,object_delete_90pct,6,6,5,0.8105392885134799,0.7734375,0
Road,object_delete_90pct,6,7,5,0.8098555774778355,0.7724609375,0
Road,object_delete_90pct,6,8,5,0.8232645955036431,0.787109375,0
Road,object_delete_90pct,6,9,5,0.8162352091962953,0.77734375,0
Road,object_delete_90pct,6,0,10,0.8479173455273679,0.8076171875,0
Road,object_delete_90pct,6,1,10,0.8584969572867343,0.8212890625,0
Road,object_delete_90pct,6,2,10,0.8562998379975022,0.818359375,0
Road,object_delete_90pct,6,3,10,0.8512762194576207,0.8115234375,0
Road,object_delete_90pct,6,4,10,0.8543661512886828,0.8154296875,0
Road,object_delete_90pct,6,5,10,0.8519169995404174,0.8125,0
Road,object_delete_90pct,6,6,10,0.8516544500879316,0.8125,0
Road,object_delete_90pct,6,7,10,0.8541065232319471,0.8154296875,0
Road,object_delete_90pct,6,8,10,0.8526859812055709,0.814453125,0
Road,object_delete_90pct,6,9,10,0.8481862876265585,0.8076171875,0
Road,object_delete_90pct,6,0,1000000,0.8561099580305529,0.8203125,0
Road,object_delete_90pct,6,1,1000000,0.8561099580305529,0.8203125,0
Road,object_delete_90pct,6,2,1000000,0.8561099580305529,0.8203125,0
Road,object_delete_90pct,6,3,1000000,0.8561099580305529,0.8203125,0
Road,object_delete_90pct,6,4,1000000,0.8561099580305529,0.8203125,0
Road,object_delete_90pct,6,5,1000000,0.8561099580305529,0.8203125,0
Road,object_delete_90pct,6,6,1000000,0.8561099580305529,0.8203125,0
Road,object_delete_90pct,6,7,1000000,0.8561099580305529,0.8203125,0
Road,object_delete_90pct,6,8,1000000,0.8561099580305529,0.8203125,0
Road,object_delete_90pct,6,9,1000000,0.8561099580305529,0.8203125,0
Road,vertex_delete_50pct,7,0,1,0.6435671455458783,0.5966796875,0
Road,vertex_delete_50pct,7,1,1,0.6549887690167787,0.5986328125,0
Road,vertex_delete_50pct,7,2,1,0.662742034228165,0.6064453125,0
Road,vertex_delete_50pct,7,3,1,0.6786223843936728,0.6259765625,0
Road,vertex_delete_50pct,7,4,1,0.6409196890633705,0.5908203125,0
Road,vertex_delete_50pct,7,5,1,0.6339650010373651,0.5888671875,0
Road,vertex_delete_50pct,7,6,1,0.680768476737996,0.630859375,0
Road,vertex_delete_50pct,7,7,1,0.6570405958130602,0.6044921875,0
Road,vertex_delete_50pct,7,8,1,0.6670744518552132,0.6181640625,0
Road,vertex_delete_50pct,7,9,1,0.6422105153860155,0.5869140625,0
Road,vertex_delete_50pct,7,0,3,0.6967217527662608,0.6494140625,0
Road,vertex_delete_50pct,7,1,3,0.7008056950877414,0.650390625,0
Road,vertex_delete_50pct,7,2,3,0.6864470374238859,0.634765625,0
Road,vertex_delete_50pct,7,3,3,0.6984467251178345,0.6494140625,0
Road,vertex_delete_50pct,7,4,3,0.6950182765981282,0.6474609375,0
Road,vertex_delete_50pct,7,5,3,0.7127048032106736,0.66796875,0
Road,vertex_delete_50pct,7,6,3,0.7035412253139536,0.6533203125,0
Road,vertex_delete_50pct,7,7,3,0.6832531974697225,0.62890625,0
Road,vertex_delete_50pct,7,8,3,0.7079794320705061,0.65625,0
Road,vertex_delete_50pct,7,9,3,0.6776809349962221,0.62890625,0
Road,vertex_delete_50pct,7,0,5,0.7119759595026836,0.6650390625,0
Road,vertex_delete_50pct,7,1,5,0.7165494465359386,0.6748046875,0
Road,vertex_delete_50pct,7,2,5,0.7338792850435161,0.6845703125,0
Road,vertex_delete_50pct,7,3,5,0.7075280518751538,0.658203125,0
Road,vertex_delete_50pct,7,4,5,0.7225126204435841,0.669921875,0
Road,vertex_delete_50pct,7,5,5,0.7252720280253313,0.6767578125,0
Road,vertex_delete_50pct,7,6,5,0.725626244503338,0.6796875,0
Road,vertex_delete_50pct,7,7,5,0.7223867732063757,0.677734375,0
Road,vertex_delete_50pct,7,8,5,0.723374234904206,0.673828125,0
Road,vertex_delete_50pct,7,9,5,0.7148540155616347,0.6650390625,0
Road,vertex_delete_50pct,7,0,10,0.803117736723586,0.75,0
Road,vertex_delete_50pct,7,1,10,0.7893083776814989,0.7294921875,0
Road,vertex_delete_50pct,7,2,10,0.8124148724334509,0.7607421875,0
Road,vertex_delete_50pct,7,3,10,0.7890679455995734,0.7265625,0
