dataset,mode,attack,seed,nc,bit_accuracy,ber,extraction_seconds,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,ties,variant,eigengap,retained_vertices
Boundary,audited,legacy_noise_50pct_1p4degrees,7,0.7863865080842002,0.7490234375,0.2509765625,0.18486754200421274,123893,0,87,121.0,120.9892578125,164,26,embed_pca_key,0.45988521495213047,123933
Boundary,audited,compound_metric,7,0.8448194738658157,0.8125,0.1875,0.13443820900283754,67387,0,41,66.0,65.8076171875,90,42,embed_pca_key,0.5271019880399708,67441
Boundary,audited,vertex_delete_30pct,8,0.9681131550563089,0.9609375,0.0390625,0.1519808750017546,86959,0,54,85.0,84.9208984375,124,11,embed_pca_key,0.5102169775053083,87112
Boundary,audited,vertex_delete_50pct,8,0.883582681880058,0.857421875,0.142578125,0.1043229170027189,62388,0,34,61.0,60.92578125,89,24,embed_pca_key,0.5116374601177085,62541
Boundary,audited,object_delete_30pct,8,0.998416467731765,0.998046875,0.001953125,0.1473018749966286,89427,0,63,87.0,87.3310546875,138,2,embed_pca_key,0.49946991502905697,89534
Boundary,audited,object_delete_90pct,8,0.840314712819688,0.8017578125,0.1982421875,0.01685137499589473,9964,0,1,9.0,9.73046875,21,90,embed_pca_key,0.5494396107233737,9977
Boundary,audited,vertex_add_10pct,8,0.9952317823890993,0.994140625,0.005859375,0.23324795899679884,135910,0,98,132.0,132.724609375,184,2,embed_pca_key,0.5128262391936228,136057
Boundary,audited,vertex_add_30pct,8,0.979211934536905,0.974609375,0.025390625,0.2445943329948932,160605,0,112,157.0,156.8408203125,226,3,embed_pca_key,0.5117502778952914,160733
Boundary,audited,vertex_add_50pct,8,0.888955079013573,0.8662109375,0.1337890625,0.30431599996518344,185349,0,133,180.0,181.0048828125,286,18,embed_pca_key,0.5124711547463294,185463
Boundary,audited,noise_10pct_0p6tau_m,8,0.9952279769488644,0.994140625,0.005859375,0.19870254100533202,123814,0,90,121.0,120.912109375,156,1,embed_pca_key,0.5115432111195206,123933
Boundary,audited,noise_50pct_1p4tau_m,8,0.8069191535825264,0.7744140625,0.2255859375,0.24445825000293553,123895,0,90,121.0,120.9912109375,153,25,embed_pca_key,0.5115432099934624,123933
Boundary,audited,legacy_noise_50pct_1p4degrees,8,0.8037251245947657,0.767578125,0.232421875,0.19731616700300947,123891,0,87,121.0,120.9873046875,154,32,embed_pca_key,0.45826702520527146,123933
Boundary,audited,compound_metric,8,0.8136602603847943,0.7763671875,0.2236328125,0.10573445801855996,63696,0,38,62.0,62.203125,93,39,embed_pca_key,0.5488178521783411,63785
Boundary,audited,vertex_delete_30pct,9,0.9679583739650832,0.9609375,0.0390625,0.1420010420260951,86616,0,53,84.0,84.5859375,127,15,embed_pca_key,0.5125407878586785,86769
Boundary,audited,vertex_delete_50pct,9,0.8924905714772475,0.8701171875,0.1298828125,0.09921641601249576,62073,0,32,61.0,60.6181640625,105,31,embed_pca_key,0.5118731452747397,62226
Boundary,audited,object_delete_30pct,9,0.9944302029662154,0.9931640625,0.0068359375,0.1426137910457328,86444,0,55,84.0,84.41796875,129,1,embed_pca_key,0.49562440973700606,86554
Boundary,audited,object_delete_90pct,9,0.8546468144678251,0.8212890625,0.1787109375,0.014225499995518476,8646,0,1,8.0,8.443359375,20,102,embed_pca_key,0.678218535058991,8676
Boundary,audited,vertex_add_10pct,9,0.9952317823890993,0.994140625,0.005859375,0.2232167500187643,136224,0,98,133.0,133.03125,180,2,embed_pca_key,0.5110665382572308,136369
Boundary,audited,vertex_add_30pct,9,0.9638518918568357,0.9560546875,0.0439453125,0.23511812498327345,161092,0,117,157.0,157.31640625,213,6,embed_pca_key,0.5120643753286698,161227
Boundary,audited,vertex_add_50pct,9,0.891322066626327,0.869140625,0.130859375,0.2878964589908719,185589,0,136,181.0,181.2392578125,250,14,embed_pca_key,0.5108344505415088,185711
Boundary,audited,noise_10pct_0p6tau_m,9,0.9904761904761905,0.98828125,0.01171875,0.18235299998195842,123807,0,87,121.0,120.9052734375,164,4,embed_pca_key,0.5115432138576872,123933
Boundary,audited,noise_50pct_1p4tau_m,9,0.8128635719698056,0.7763671875,0.2236328125,0.20234550000168383,123898,0,79,121.0,120.994140625,154,33,embed_pca_key,0.5115432097037997,123933
Boundary,audited,legacy_noise_50pct_1p4degrees,9,0.8231348737650248,0.7900390625,0.2099609375,0.1821354579878971,123898,0,84,121.0,120.994140625,151,33,embed_pca_key,0.45841255790342705,123933
Boundary,audited,compound_metric,9,0.817089100945912,0.78125,0.21875,0.12092858296819031,67693,0,41,66.0,66.1064453125,91,31,embed_pca_key,0.5267343243852781,67765
Boundary,audited,vertex_delete_30pct,10,0.9712310798918428,0.96484375,0.03515625,0.15485458297189325,86751,0,57,85.0,84.7177734375,120,6,embed_pca_key,0.5115664566838615,86904
Boundary,audited,vertex_delete_50pct,10,0.8876312761697489,0.8642578125,0.1357421875,0.11021845799405128,62030,0,37,60.0,60.576171875,94,33,embed_pca_key,0.5122600689711387,62183
Boundary,audited,object_delete_30pct,10,0.9936507936507937,0.9921875,0.0078125,0.15119545900961384,91871,0,63,90.0,89.7177734375,132,0,embed_pca_key,0.5061921940937049,91982
Boundary,audited,object_delete_90pct,10,0.8310867006620349,0.7919921875,0.2080078125,0.016175583994481713,8769,0,1,8.0,8.5634765625,19,98,embed_pca_key,0.5794834802169326,8786
Boundary,audited,vertex_add_10pct,10,0.9960289083110154,0.9951171875,0.0048828125,0.25782658404204994,136131,0,96,132.0,132.9404296875,180,2,embed_pca_key,0.5106016619896455,136283
Boundary,audited,vertex_add_30pct,10,0.9784425872172221,0.9736328125,0.0263671875,0.2386421249830164,160963,0,116,157.0,157.1904296875,227,5,embed_pca_key,0.5114369108922068,161095
Boundary,audited,vertex_add_50pct,10,0.9177539689565528,0.900390625,0.099609375,0.3156510000117123,185666,0,137,181.0,181.314453125,305,10,embed_pca_key,0.512508286550817,185774
Boundary,audited,noise_10pct_0p6tau_m,10,0.9960289083110154,0.9951171875,0.0048828125,0.18423600000096485,123798,0,82,121.0,120.896484375,161,6,embed_pca_key,0.5115432090773248,123933
Boundary,audited,noise_50pct_1p4tau_m,10,0.7958170447762623,0.76171875,0.23828125,0.20701116602867842,123895,0,92,121.0,120.9912109375,156,27,embed_pca_key,0.5115432054967023,123933
Boundary,audited,legacy_noise_50pct_1p4degrees,10,0.8097212222872578,0.771484375,0.228515625,0.19848029100103304,123895,0,83,121.0,120.9912109375,155,24,embed_pca_key,0.45751093808862586,123933
Boundary,audited,compound_metric,10,0.8283848661021332,0.79296875,0.20703125,0.11432399996556342,64845,0,42,63.0,63.3251953125,93,35,embed_pca_key,0.49212334768964655,64913
Road,audited,no_attack,0,0.998416467731765,0.998046875,0.001953125,0.12226525001460686,69322,0,36,68.0,67.697265625,92,3,embed_pca_key,0.510311762027864,69362
Road,audited,crop_half_centroids,0,0.9771261995656706,0.9716796875,0.0283203125,0.057833584025502205,33168,0,16,32.0,32.390625,58,3,embed_pca_key,0.6959511341084741,33208
Road,audited,rotation_45,0,0.9976212494588167,0.9970703125,0.0029296875,0.11823008395731449,69322,0,35,68.0,67.697265625,92,4,pca_++,0.5103117620278645,69362
Road,audited,rotation_90,0,0.998416467731765,0.998046875,0.001953125,0.11367479100590572,69322,0,36,68.0,67.697265625,92,3,pca_++,0.5103117620278635,69362
Road,audited,rotation_135,0,0.9976212494588167,0.9970703125,0.0029296875,0.11675391701282933,69322,0,35,68.0,67.697265625,92,4,pca_++,0.5103117620278645,69362
Road,audited,rotation_180,0,0.9992072927806908,0.9990234375,0.0009765625,0.11304337502224371,69322,0,35,67.0,67.697265625,92,2,embed_pca_key,0.5103117620278635,69362
Road,audited,rotation_225,0,0.9976212494588167,0.9970703125,0.0029296875,0.11904041696107015,69322,0,35,68.0,67.697265625,92,1,pca_++,0.510311762027864,69362
Road,audited,rotation_270,0,0.998416467731765,0.998046875,0.001953125,0.11355608300073072,69322,0,36,68.0,67.697265625,92,3,pca_++,0.5103117620278635,69362
Road,audited,rotation_315,0,0.9960352061369425,0.9951171875,0.0048828125,0.11829616699833423,69322,0,35,67.0,67.697265625,92,1,pca_++,0.5103117620278631,69362
Road,audited,translation_10,0,0.9992072927806908,0.9990234375,0.0009765625,0.11141991702606902,69322,0,36,68.0,67.697265625,92,1,pca_++,0.5103117620278642,69362
Road,audited,scale_0p5,0,0.998416467731765,0.998046875,0.001953125,0.1132717079599388,69322,0,36,68.0,67.697265625,92,2,pca_++,0.510311762027864,69362
Road,audited,reverse_vertices,0,0.998416467731765,0.998046875,0.001953125,0.11395274999085814,69322,0,36,68.0,67.697265625,92,3,embed_pca_key,0.5103117620278645,69362
Road,audited,reverse_objects,0,0.998416467731765,0.998046875,0.001953125,0.12208166701020673,69322,0,36,68.0,67.697265625,92,3,embed_pca_key,0.5103117620278644,69362
Road,audited,vertex_delete_30pct,1,0.9817608162400756,0.9775390625,0.0224609375,0.08056249999208376,49052,0,30,48.0,47.90234375,72,7,embed_pca_key,0.5070947410713399,49092
Road,audited,vertex_delete_50pct,1,0.8887133647851542,0.86328125,0.13671875,0.06557091703871265,35522,0,14,35.0,34.689453125,53,41,embed_pca_key,0.5070030125519251,35562
Road,audited,object_delete_30pct,1,0.9944340175269573,0.9931640625,0.0068359375,0.10144083300838247,52160,0,27,51.0,50.9375,74,3,embed_pca_key,0.49818932676866245,52192
Road,audited,object_delete_90pct,1,0.8961844296374866,0.873046875,0.126953125,0.016110333031974733,9376,0,1,9.0,9.15625,20,81,embed_pca_key,0.5452822711491793,9380
Road,audited,vertex_add_10pct,1,0.9960289083110154,0.9951171875,0.0048828125,0.12521037500118837,76178,0,49,74.0,74.392578125,104,2,embed_pca_key,0.5101581700840011,76217
Road,audited,vertex_add_30pct,1,0.978523073246526,0.9736328125,0.0263671875,0.14501541695790365,89882,0,60,88.0,87.775390625,119,4,embed_pca_key,0.510919875542762,89917
Road,audited,vertex_add_50pct,1,0.9186708028211432,0.900390625,0.099609375,0.1696817500051111,103560,0,69,101.0,101.1328125,135,18,embed_pca_key,0.5115920105092479,103591
Road,audited,noise_10pct_0p6tau_m,1,0.990462301003848,0.98828125,0.01171875,0.11206054204376414,69330,0,39,68.0,67.705078125,98,4,embed_pca_key,0.5103117619134951,69362
Road,audited,noise_50pct_1p4tau_m,1,0.8253236181330468,0.7900390625,0.2099609375,0.11688066698843613,69352,0,40,67.5,67.7265625,99,36,embed_pca_key,0.5103117563011479,69362
Road,audited,legacy_noise_50pct_1p4degrees,1,0.7983416546757168,0.7607421875,0.2392578125,0.11621066700899974,69352,0,42,68.0,67.7265625,92,46,embed_pca_key,0.24576241872016782,69362
Road,audited,compound_metric,1,0.8262930547475423,0.7880859375,0.2119140625,0.07280454196734354,38474,0,19,37.0,37.572265625,62,55,embed_pca_key,0.5322532078558002,38492
Road,audited,vertex_delete_30pct,2,0.9647007362025702,0.9560546875,0.0439453125,0.08384433400351554,49009,0,30,48.0,47.8603515625,68,15,embed_pca_key,0.5087338658201024,49049
Road,audited,vertex_delete_50pct,2,0.8963419985859071,0.873046875,0.126953125,0.06069979094900191,35530,0,19,34.0,34.697265625,54,39,embed_pca_key,0.5089602341989907,35570
Road,audited,object_delete_30pct,2,0.9912632197545035,0.9892578125,0.0107421875,0.07955549994949251,47360,0,21,46.0,46.25,68,1,embed_pca_key,0.5295737399575429,47384
Road,audited,object_delete_90pct,2,0.8615212268591622,0.826171875,0.173828125,0.01142491603968665,6340,0,1,6.0,6.19140625,16,95,embed_pca_key,0.5537750340837868,6342
Road,audited,vertex_add_10pct,2,0.9960251119550004,0.9951171875,0.0048828125,0.12616941699525341,76232,0,43,74.0,74.4453125,103,2,embed_pca_key,0.5103389443079954,76270
Road,audited,vertex_add_30pct,2,0.9665182404680778,0.958984375,0.041015625,0.1536727090133354,89729,0,63,87.0,87.6259765625,123,13,embed_pca_key,0.5080530416877251,89763
Road,audited,vertex_add_50pct,2,0.9017302014638915,0.880859375,0.119140625,0.16869158303597942,103424,0,73,101.0,101.0,130,14,embed_pca_key,0.5098884340357986,103453
Road,audited,noise_10pct_0p6tau_m,2,0.9928429230989141,0.9912109375,0.0087890625,0.11584508401574567,69334,0,41,68.0,67.708984375,93,2,embed_pca_key,0.5103117617284574,69362
Road,audited,noise_50pct_1p4tau_m,2,0.8002380598177972,0.759765625,0.240234375,0.1157972919754684,69354,0,45,68.0,67.728515625,101,42,embed_pca_key,0.5103117824871987,69362
Road,audited,legacy_noise_50pct_1p4degrees,2,0.8079979620931708,0.7724609375,0.2275390625,0.11765458300942555,69354,0,43,68.0,67.728515625,101,32,embed_pca_key,0.24996121622470555,69362
Road,audited,compound_metric,2,0.837751496244811,0.8017578125,0.1982421875,0.07410850003361702,40779,0,21,40.0,39.8232421875,61,48,embed_pca_key,0.5226149632391007,40789
Road,audited,vertex_delete_30pct,3,0.9651947063627766,0.95703125,0.04296875,0.08348516700789332,48970,0,25,48.0,47.822265625,70,16,embed_pca_key,0.5075138543378054,49010
Road,audited,vertex_delete_50pct,3,0.8894217852761106,0.8642578125,0.1357421875,0.06215129198972136,35582,0,17,34.0,34.748046875,53,26,embed_pca_key,0.5027229979283113,35622
Road,audited,object_delete_30pct,3,0.9928517826066742,0.9912109375,0.0087890625,0.08697775000473484,48734,0,27,47.0,47.591796875,72,4,embed_pca_key,0.521374008925702,48758
Road,audited,object_delete_90pct,3,0.8519195215310214,0.814453125,0.185546875,0.008163499995134771,4065,15,0,4.0,3.9697265625,12,139,embed_pca_key,0.3875465751933294,4067
Road,audited,vertex_add_10pct,3,0.9952317823890993,0.994140625,0.005859375,0.13027895899722353,76377,0,47,74.0,74.5869140625,104,1,embed_pca_key,0.5093587009018763,76415
Road,audited,vertex_add_30pct,3,0.9732054894600274,0.966796875,0.033203125,0.15396466699894518,89832,0,57,88.0,87.7265625,118,9,embed_pca_key,0.5091701567903859,89865
Road,audited,vertex_add_50pct,3,0.9127655837327502,0.8935546875,0.1064453125,0.16932895901845768,103551,0,71,101.0,101.1240234375,130,24,embed_pca_key,0.5091038974787515,103581
Road,audited,noise_10pct_0p6tau_m,3,0.9952581480363712,0.994140625,0.005859375,0.12084666703594849,69328,0,42,68.0,67.703125,93,5,embed_pca_key,0.5103117586144148,69362
Road,audited,noise_50pct_1p4tau_m,3,0.8084933299575416,0.7705078125,0.2294921875,0.11673379101557657,69352,0,46,68.0,67.7265625,103,40,embed_pca_key,0.5103117203675995,69362
Road,audited,legacy_noise_50pct_1p4degrees,3,0.8245632507057045,0.787109375,0.212890625,0.11699125001905486,69352,0,44,67.0,67.7265625,107,26,embed_pca_key,0.23560313141864686,69362
Road,audited,compound_metric,3,0.8135721182177308,0.7734375,0.2265625,0.07145650003803894,38037,0,20,37.0,37.1455078125,65,47,embed_pca_key,0.5197927982381683,38049
Road,audited,vertex_delete_30pct,4,0.9667207068513914,0.958984375,0.041015625,0.08490787498885766,49052,0,28,48.0,47.90234375,68,11,embed_pca_key,0.5102273756581657,49092
Road,audited,vertex_delete_50pct,4,0.8747264910590731,0.8447265625,0.1552734375,0.06159208295866847,35677,0,18,35.0,34.8408203125,56,39,embed_pca_key,0.5068659910836932,35717
Road,audited,object_delete_30pct,4,0.993662103599709,0.9921875,0.0078125,0.08713295904453844,48798,0,23,47.5,47.654296875,69,5,embed_pca_key,0.47877339627481386,48834
Road,audited,object_delete_90pct,4,0.8894254707194191,0.86328125,0.13671875,0.01654745900304988,8967,0,2,9.0,8.7568359375,22,90,embed_pca_key,0.5827103492406339,8979
Road,audited,vertex_add_10pct,4,0.9928327319090056,0.9912109375,0.0087890625,0.12625600001774728,76184,0,46,74.0,74.3984375,99,0,embed_pca_key,0.5098241744379115,76223
Road,audited,vertex_add_30pct,4,0.9706119026762846,0.9638671875,0.0361328125,0.15179804200306535,89842,0,60,88.0,87.736328125,120,10,embed_pca_key,0.51042717313711,89878
Road,audited,vertex_add_50pct,4,0.913771292974711,0.8955078125,0.1044921875,0.1679242909885943,103590,0,73,101.0,101.162109375,131,21,embed_pca_key,0.5116095780113775,103622
Road,audited,noise_10pct_0p6tau_m,4,0.9912632197545035,0.9892578125,0.0107421875,0.11629449995234609,69324,0,44,68.0,67.69921875,99,2,embed_pca_key,0.5103117699173133,69362
Road,audited,noise_50pct_1p4tau_m,4,0.8269514753680232,0.7919921875,0.2080078125,0.11750662501435727,69350,0,42,67.0,67.724609375,96,41,embed_pca_key,0.5103117941384355,69362
Road,audited,legacy_noise_50pct_1p4degrees,4,0.8239229734193713,0.79296875,0.20703125,0.12357787496875972,69350,0,44,68.0,67.724609375,97,32,embed_pca_key,0.23761107337212967,69362
Road,audited,compound_metric,4,0.8299079259368956,0.79296875,0.20703125,0.0656850830418989,35551,0,19,34.0,34.7177734375,52,48,embed_pca_key,0.51328173615504,35569
Road,audited,vertex_delete_30pct,5,0.9659003830213344,0.9580078125,0.0419921875,0.08380337501876056,49060,0,28,48.0,47.91015625,71,8,embed_pca_key,0.5107313601615626,49100
Road,audited,vertex_delete_50pct,5,0.8946976941912128,0.8701171875,0.1298828125,0.062290041998494416,35576,0,19,35.0,34.7421875,54,34,embed_pca_key,0.5091076384340746,35616
Road,audited,object_delete_30pct,5,0.9952468916437276,0.994140625,0.005859375,0.0819755420088768,47543,0,24,46.0,46.4287109375,71,1,embed_pca_key,0.5414510135890747,47571
Road,audited,object_delete_90pct,5,0.8727340900302981,0.8427734375,0.1572265625,0.010903207992669195,5531,5,0,5.0,5.4013671875,15,116,embed_pca_key,0.45829579745868776,5535
Road,audited,vertex_add_10pct,5,0.9968216095175163,0.99609375,0.00390625,0.12690525001380593,76164,0,44,74.0,74.37890625,104,2,embed_pca_key,0.5096452647144345,76200
Road,audited,vertex_add_30pct,5,0.9776826425856958,0.97265625,0.02734375,0.14817574998596683,89849,0,52,88.0,87.7431640625,119,6,embed_pca_key,0.5114757197924861,89883
Road,audited,vertex_add_50pct,5,0.9140173740298371,0.89453125,0.10546875,0.16924541699700058,103552,0,64,101.0,101.125,133,27,embed_pca_key,0.5092766081715576,103583
Road,audited,noise_10pct_0p6tau_m,5,0.9872826467470138,0.984375,0.015625,0.11648004100425169,69330,0,42,68.0,67.705078125,93,5,embed_pca_key,0.5103117699735662,69362
Road,audited,noise_50pct_1p4tau_m,5,0.8259638264848215,0.79296875,0.20703125,0.11925791599787772,69356,0,42,68.0,67.73046875,98,29,embed_pca_key,0.510311795243125,69362
Road,audited,legacy_noise_50pct_1p4degrees,5,0.8283219404679761,0.7958984375,0.2041015625,0.12039512500632554,69356,0,44,68.0,67.73046875,95,36,embed_pca_key,0.2449269850152263,69362
Road,audited,compound_metric,5,0.8212209069672677,0.7841796875,0.2158203125,0.06972291704732925,35388,0,18,34.0,34.55859375,57,42,embed_pca_key,0.48260032196838726,35410
Road,audited,vertex_delete_30pct,6,0.9617883169233825,0.953125,0.046875,0.0829985830350779,49090,0,27,48.0,47.939453125,71,10,embed_pca_key,0.5129147927157377,49130
Road,audited,vertex_delete_50pct,6,0.8941174366476805,0.87109375,0.12890625,0.06396441598189995,35589,0,18,35.0,34.7548828125,63,23,embed_pca_key,0.5096278032327665,35629
Road,audited,object_delete_30pct,6,0.9944340175269573,0.9931640625,0.0068359375,0.09424745896831155,52761,0,21,52.0,51.5244140625,73,0,embed_pca_key,0.509214164885396,52791
Road,audited,object_delete_90pct,6,0.8561099580305529,0.8203125,0.1796875,0.014351291989441961,8517,0,1,8.0,8.3173828125,21,94,embed_pca_key,0.6752780574058868,8521
Road,audited,vertex_add_10pct,6,0.9936419552606822,0.9921875,0.0078125,0.1266846660291776,76161,0,42,74.0,74.3759765625,108,2,embed_pca_key,0.5103968376848409,76198
Road,audited,vertex_add_30pct,6,0.9760877279974647,0.970703125,0.029296875,0.15415441704681143,89878,0,60,88.0,87.771484375,117,4,embed_pca_key,0.5112567443753199,89915
Road,audited,vertex_add_50pct,6,0.9196525794089301,0.9013671875,0.0986328125,0.170596125011798,103447,0,66,101.0,101.0224609375,141,16,embed_pca_key,0.5109669168596195,103476
Road,audited,noise_10pct_0p6tau_m,6,0.9912632197545035,0.9892578125,0.0107421875,0.11629787494894117,69328,0,41,67.5,67.703125,92,4,embed_pca_key,0.5103117648331451,69362
Road,audited,noise_50pct_1p4tau_m,6,0.8051175601825398,0.765625,0.234375,0.12127437500748783,69356,0,45,68.0,67.73046875,92,36,embed_pca_key,0.5103117561509988,69362
Road,audited,legacy_noise_50pct_1p4degrees,6,0.8115023163522704,0.7724609375,0.2275390625,0.11911450000479817,69356,0,45,68.0,67.73046875,100,41,embed_pca_key,0.2445097445470884,69362
Road,audited,compound_metric,6,0.8166326843745457,0.7783203125,0.2216796875,0.0683882079902105,38629,0,19,38.0,37.7236328125,60,49,embed_pca_key,0.5418996668481988,38644
Road,audited,vertex_delete_30pct,7,0.9677154333518394,0.9599609375,0.0400390625,0.09200112504186109,48998,0,28,48.0,47.849609375,69,12,embed_pca_key,0.5089688430360532,49038
Road,audited,vertex_delete_50pct,7,0.8952380952380953,0.87109375,0.12890625,0.06170329201268032,35528,0,16,34.5,34.6953125,56,31,embed_pca_key,0.5106711529815118,35568
Road,audited,object_delete_30pct,7,0.991251828670871,0.9892578125,0.0107421875,0.08673404203727841,50057,0,24,49.0,48.8837890625,73,2,embed_pca_key,0.49651390465642437,50087
Road,audited,object_delete_90pct,7,0.8537391202189487,0.8212890625,0.1787109375,0.011194749968126416,5491,7,0,5.0,5.3623046875,15,119,embed_pca_key,0.6831600657562953,5495
Road,audited,vertex_add_10pct,7,0.9936419552606822,0.9921875,0.0078125,0.12933187501039356,76055,0,46,74.0,74.2724609375,100,1,embed_pca_key,0.5104740197471872,76094
Road,audited,vertex_add_30pct,7,0.9674864263432086,0.9599609375,0.0400390625,0.14940008299890906,89942,0,60,87.0,87.833984375,119,10,embed_pca_key,0.508879681432946,89977
Road,audited,vertex_add_50pct,7,0.9138860590564498,0.89453125,0.10546875,0.16976179101038724,103448,0,66,101.0,101.0234375,130,15,embed_pca_key,0.5103873253367999,103480
Road,audited,noise_10pct_0p6tau_m,7,0.9904761904761905,0.98828125,0.01171875,0.11960716702742502,69338,0,35,68.0,67.712890625,95,1,embed_pca_key,0.5103117531152618,69362
Road,audited,noise_50pct_1p4tau_m,7,0.8235215498627861,0.787109375,0.212890625,0.11645425000460818,69348,0,44,67.0,67.72265625,97,48,embed_pca_key,0.510311741970042,69362
Road,audited,legacy_noise_50pct_1p4degrees,7,0.8210577612033723,0.7861328125,0.2138671875,0.11809962498955429,69348,0,42,67.0,67.72265625,95,49,embed_pca_key,0.25421073073415607,69362
Road,audited,compound_metric,7,0.8200170034109264,0.783203125,0.216796875,0.06385945796500891,35747,0,17,35.0,34.9091796875,52,45,embed_pca_key,0.5425611458491654,35761
Road,audited,vertex_delete_30pct,8,0.9730598590274662,0.966796875,0.033203125,0.08747508295346051,49238,0,29,48.0,48.083984375,68,10,embed_pca_key,0.5084124142133465,49278
Road,audited,vertex_delete_50pct,8,0.9013555088077511,0.8779296875,0.1220703125,0.06321554200258106,35752,0,20,35.0,34.9140625,58,33,embed_pca_key,0.5076407008068615,35792
Road,audited,object_delete_30pct,8,0.9952279769488644,0.994140625,0.005859375,0.08513399999355897,49064,0,27,48.0,47.9140625,75,2,embed_pca_key,0.5037808146769273,49092
Road,audited,object_delete_90pct,8,0.8287419301647448,0.7880859375,0.2119140625,0.009315250033978373,4641,9,0,4.0,4.5322265625,14,150,embed_pca_key,0.5509900131099195,4645
Road,audited,vertex_add_10pct,8,0.9952468916437276,0.994140625,0.005859375,0.12764641601825133,76084,0,44,74.0,74.30078125,103,1,embed_pca_key,0.5100856343876063,76124
Road,audited,vertex_add_30pct,8,0.9751711815870371,0.9697265625,0.0302734375,0.15232641698094085,89773,0,63,88.0,87.6689453125,116,4,embed_pca_key,0.5110864962760567,89807
Road,audited,vertex_add_50pct,8,0.9055728777222685,0.8857421875,0.1142578125,0.1698685419978574,103478,0,72,101.0,101.052734375,131,20,embed_pca_key,0.509788177504058,103503
Road,audited,noise_10pct_0p6tau_m,8,0.9928769101909565,0.9912109375,0.0087890625,0.1193307499634102,69326,0,41,68.0,67.701171875,98,3,embed_pca_key,0.510311766581804,69362
Road,audited,noise_50pct_1p4tau_m,8,0.8384268300878511,0.802734375,0.197265625,0.11589012498734519,69354,0,40,68.0,67.728515625,95,41,embed_pca_key,0.5103117615798896,69362
Road,audited,legacy_noise_50pct_1p4degrees,8,0.816399864972606,0.7802734375,0.2197265625,0.11704608303261921,69354,0,45,67.5,67.728515625,99,33,embed_pca_key,0.2416989707353558,69362
Road,audited,compound_metric,8,0.833626676480478,0.796875,0.203125,0.06956600002013147,36901,0,17,36.0,36.0361328125,56,45,embed_pca_key,0.5039765341865723,36921
Road,audited,vertex_delete_30pct,9,0.9626690884154312,0.9541015625,0.0458984375,0.08440733404131606,48951,0,24,47.0,47.8037109375,71,16,embed_pca_key,0.5085078703809612,48991
Road,audited,vertex_delete_50pct,9,0.9005893969897453,0.8798828125,0.1201171875,0.06213408400071785,35431,0,18,35.0,34.6005859375,59,40,embed_pca_key,0.5072994943805853,35471
Road,audited,object_delete_30pct,9,0.9952317823890993,0.994140625,0.005859375,0.09122770797694102,52756,0,29,51.0,51.51953125,74,0,embed_pca_key,0.5289314712644544,52786
Road,audited,object_delete_90pct,9,0.8659621510068074,0.83203125,0.16796875,0.013324041035957634,6842,0,1,7.0,6.681640625,17,109,embed_pca_key,0.59010941581418,6848
Road,audited,vertex_add_10pct,9,0.9936507936507937,0.9921875,0.0078125,0.1285672500380315,76212,0,35,74.0,74.42578125,105,3,embed_pca_key,0.5109243643215505,76250
Road,audited,vertex_add_30pct,9,0.9738744812877802,0.9677734375,0.0322265625,0.1484577920055017,89991,0,60,88.0,87.8818359375,120,7,embed_pca_key,0.5109424282668927,90026
Road,audited,vertex_add_50pct,9,0.9198012409319946,0.90234375,0.09765625,0.1772856669849716,103619,0,71,101.0,101.1904296875,135,29,embed_pca_key,0.509277384563362,103652
Road,audited,noise_10pct_0p6tau_m,9,0.9920634920634921,0.990234375,0.009765625,0.11523312499048188,69330,0,41,67.0,67.705078125,92,3,embed_pca_key,0.5103117681542227,69362
Road,audited,noise_50pct_1p4tau_m,9,0.8333718591803447,0.796875,0.203125,0.11990691698156297,69346,0,47,67.0,67.720703125,95,27,embed_pca_key,0.5103117783557454,69362
Road,audited,legacy_noise_50pct_1p4degrees,9,0.813814194729696,0.77734375,0.22265625,0.1167281250236556,69346,0,40,68.0,67.720703125,104,29,embed_pca_key,0.25036375700338115,69362
Road,audited,compound_metric,9,0.8201339519985039,0.7822265625,0.2177734375,0.07077041699085385,38942,0,20,38.0,38.029296875,60,57,embed_pca_key,0.5608564586595263,38963
Road,audited,vertex_delete_30pct,10,0.970811975335844,0.9638671875,0.0361328125,0.08284637500764802,49068,0,28,48.0,47.91796875,73,11,embed_pca_key,0.5108988435386287,49108
Road,audited,vertex_delete_50pct,10,0.8989683518443694,0.8759765625,0.1240234375,0.06499949999852106,35452,0,17,35.0,34.62109375,52,38,embed_pca_key,0.5117336731057912,35492
Road,audited,object_delete_30pct,10,0.9944604459328878,0.9931640625,0.0068359375,0.08790220803348348,49769,0,25,49.0,48.6025390625,74,5,embed_pca_key,0.4959649138488526,49799
Road,audited,object_delete_90pct,10,0.8872170872506784,0.859375,0.140625,0.01377920899540186,7747,0,1,7.0,7.5654296875,18,97,embed_pca_key,0.6435754099148421,7755
Road,audited,vertex_add_10pct,10,0.9936507936507937,0.9921875,0.0078125,0.12825700000394136,76082,0,46,74.0,74.298828125,101,0,embed_pca_key,0.5098685066947592,76122
